Año,Trimestre,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total,id_provincia
2020,2,11.0,0.0,22325.0,5186.0,3034.0,391.0,796.0,7446.0,39189.0,23
2020,2,52.0,97.0,49028.0,54537.0,34184.0,2246.0,74377.0,2635.0,217156.0,24
2020,1,38215.0,36802.0,1122034.0,236421.0,247977.0,205780.0,1802583.0,28935.0,3718747.0,1
2020,1,264.0,312.0,169651.0,102254.0,89665.0,85899.0,906009.0,0.0,1354054.0,2
2020,1,63.0,0.0,8838.0,7543.0,9558.0,408.0,10299.0,2151.0,38860.0,3
2020,1,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,120226.0,4
2020,1,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,96920.0,5
2020,1,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,810924.0,6
2020,1,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,113737.0,7
2020,1,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,230292.0,8
2020,1,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,46276.0,9
2020,1,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,94089.0,10
2020,1,293.0,811.0,72740.0,7199.0,3029.0,1342.0,2113.0,1618.0,89145.0,11
2020,1,21.0,1.0,37209.0,5158.0,4640.0,22.0,1294.0,0.0,48345.0,12
2020,1,58.0,40.0,140410.0,12285.0,17489.0,2860.0,3818.0,0.0,176960.0,13
2020,1,71.0,524.0,36622.0,21271.0,26433.0,11581.0,26313.0,10885.0,133700.0,14
2020,1,218.0,327.0,60152.0,5257.0,7123.0,5399.0,43738.0,0.0,122214.0,15
2020,1,114.0,466.0,69154.0,2930.0,7857.0,3199.0,25488.0,17719.0,126927.0,16
2020,1,129.0,514.0,38537.0,63714.0,17991.0,8625.0,34744.0,6441.0,170695.0,17
2020,1,48.0,194.0,59787.0,1594.0,1292.0,40.0,127.0,4779.0,67861.0,18
2020,1,105.0,0.0,11322.0,4164.0,525.0,58258.0,5.0,36075.0,110454.0,19
2020,1,67.0,11.0,27447.0,4993.0,5169.0,529.0,119.0,0.0,38335.0,20
2020,1,696.0,2994.0,217553.0,196826.0,104560.0,48448.0,173823.0,17656.0,762556.0,21
2020,1,133.0,1779.0,33086.0,56884.0,3737.0,135.0,2799.0,4501.0,103054.0,22
2020,1,11.0,1.0,22976.0,5024.0,1834.0,196.0,518.0,7046.0,37606.0,23
2020,1,52.0,97.0,49555.0,50383.0,31096.0,1730.0,67536.0,0.0,200449.0,24
2019,4,33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0,20676.0,3686254.0,1
2019,4,307.0,15.0,177098.0,110218.0,110852.0,205810.0,753805.0,0.0,1358105.0,2
2019,4,63.0,0.0,9945.0,7619.0,9305.0,804.0,7477.0,3098.0,38311.0,3
2019,4,83.0,0.0,25899.0,18959.0,30902.0,13516.0,21556.0,6988.0,117903.0,4
2019,4,158.0,4.0,69405.0,12945.0,7615.0,1240.0,614.0,4121.0,96102.0,5
2019,4,142.0,0.0,232781.0,118232.0,109330.0,114111.0,221742.0,10350.0,806688.0,6
2019,4,72.0,0.0,35055.0,20620.0,27367.0,9981.0,15744.0,4995.0,113834.0,7
2019,4,47.0,0.0,88203.0,44511.0,42962.0,18976.0,30153.0,14178.0,239030.0,8
2019,4,1127.0,191.0,24606.0,6319.0,6788.0,1766.0,5671.0,243.0,46711.0,9
2019,4,55.0,0.0,32920.0,9632.0,26764.0,102.0,5286.0,14122.0,88881.0,10
2019,4,293.0,313.0,76747.0,6900.0,1951.0,1287.0,1342.0,1566.0,90399.0,11
2019,4,21.0,0.0,37846.0,5045.0,4763.0,22.0,1305.0,0.0,49002.0,12
2019,4,746.0,9.0,145139.0,12955.0,15237.0,2165.0,2628.0,6901.0,185780.0,13
2019,4,71.0,0.0,39664.0,20840.0,27305.0,15626.0,20799.0,11508.0,135813.0,14
2019,4,218.0,1.0,57370.0,4439.0,7357.0,12059.0,35001.0,0.0,116445.0,15
2019,4,114.0,0.0,71847.0,2797.0,8558.0,6968.0,19837.0,17019.0,127140.0,16
2019,4,149.0,1.0,42159.0,67656.0,15369.0,14170.0,25821.0,7120.0,172445.0,17
2019,4,48.0,1.0,60626.0,1594.0,1292.0,40.0,127.0,1246.0,64974.0,18
2019,4,105.0,0.0,11901.0,4164.0,525.0,55216.0,3.0,36287.0,108201.0,19
2019,4,67.0,0.0,32368.0,4346.0,2224.0,7.0,8.0,350.0,39370.0,20
2019,4,698.0,0.0,230234.0,190664.0,113527.0,70998.0,135576.0,27472.0,769169.0,21
2019,4,133.0,908.0,34911.0,56309.0,3756.0,105.0,2449.0,5017.0,103588.0,22
2019,4,11.0,0.0,23593.0,5050.0,1848.0,139.0,1962.0,7789.0,40392.0,23
2019,4,55.0,0.0,54544.0,52017.0,28916.0,6405.0,56707.0,0.0,198644.0,24
2019,3,238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0,42294.0,3971683.0,1
2019,3,104.0,368.0,269704.0,120924.0,138011.0,258591.0,655108.0,0.0,1442810.0,2
2019,3,34.0,43.0,14449.0,9285.0,6333.0,72.0,15.0,2151.0,32382.0,3
2019,3,69.0,1216.0,32764.0,28198.0,13336.0,12987.0,16740.0,6917.0,112227.0,4
2019,3,74.0,840.0,62680.0,13033.0,7171.0,1240.0,614.0,4500.0,90152.0,5
2019,3,83.0,5824.0,240151.0,106651.0,118486.0,146247.0,157546.0,7353.0,782341.0,6
2019,3,10.0,597.0,42231.0,29628.0,10348.0,10388.0,12674.0,4780.0,110656.0,7
2019,3,19.0,4446.0,99656.0,56161.0,17064.0,21216.0,22645.0,15107.0,236314.0,8
2019,3,1110.0,349.0,24943.0,6049.0,7117.0,2262.0,4443.0,100.0,46373.0,9
2019,3,27.0,885.0,31722.0,9240.0,26835.0,56.0,3671.0,16545.0,88981.0,10
2019,3,237.0,3289.0,75849.0,5922.0,1611.0,1359.0,941.0,1618.0,90826.0,11
2019,3,9.0,10.0,38657.0,4786.0,4887.0,22.0,1307.0,0.0,49678.0,12
2019,3,21.0,1269.0,206821.0,2958.0,10093.0,1263.0,349.0,0.0,222774.0,13
2019,3,47.0,1928.0,43530.0,29375.0,11256.0,16107.0,16650.0,12206.0,131099.0,14
2019,3,45.0,2258.0,62909.0,4586.0,9597.0,16923.0,28458.0,122.0,124898.0,15
2019,3,47.0,1234.0,87435.0,2348.0,9779.0,10176.0,15505.0,17719.0,144243.0,16
2019,3,49.0,900.0,43160.0,62230.0,14309.0,11418.0,12357.0,7515.0,151938.0,17
2019,3,22.0,171.0,68315.0,2245.0,1267.0,41.0,128.0,4779.0,76968.0,18
2019,3,57.0,100.0,18643.0,5113.0,467.0,62242.0,5.0,36075.0,122702.0,19
2019,3,28.0,84.0,31612.0,4472.0,1203.0,27.0,4.0,0.0,37430.0,20
2019,3,640.0,8184.0,242454.0,193286.0,107068.0,84325.0,97082.0,19537.0,752576.0,21
2019,3,39.0,1832.0,35554.0,55172.0,3612.0,86.0,1836.0,34501.0,132632.0,22
2019,3,6.0,14.0,32133.0,4692.0,1756.0,82.0,226.0,9648.0,48557.0,23
2019,3,16.0,110.0,71043.0,47693.0,24354.0,843.0,20385.0,0.0,164444.0,24
2019,2,199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0,43438.0,3870807.0,1
2019,2,34.0,43.0,16631.0,8670.0,6049.0,34.0,10.0,2151.0,33622.0,3
2019,2,69.0,1383.0,38488.0,26431.0,16789.0,15348.0,9904.0,1492.0,109904.0,4
2019,2,66.0,3952.0,69032.0,10049.0,1495.0,74.0,165.0,4500.0,89333.0,5
2019,2,81.0,8165.0,248427.0,100512.0,157458.0,170159.0,76053.0,8938.0,769793.0,6
2019,2,10.0,3012.0,40424.0,27774.0,13114.0,11928.0,7119.0,6080.0,109461.0,7
2019,2,18.0,5905.0,100687.0,52316.0,23196.0,24221.0,10664.0,17206.0,234213.0,8
2019,2,1110.0,349.0,26512.0,5399.0,8384.0,2639.0,2258.0,100.0,46751.0,9
2019,2,27.0,940.0,26233.0,8441.0,26700.0,27.0,2600.0,21765.0,86733.0,10
2019,2,236.0,3289.0,75406.0,5191.0,1366.0,1445.0,629.0,2661.0,90223.0,11
2019,2,47.0,2226.0,45769.0,27385.0,15408.0,18882.0,8129.0,12206.0,130052.0,14
2019,2,302.0,3038.0,61776.0,4688.0,17318.0,21210.0,14132.0,422.0,122886.0,15
2019,2,384.0,1354.0,86366.0,2201.0,10291.0,12407.0,6907.0,18519.0,138429.0,16
2019,2,49.0,974.0,59638.0,36923.0,16961.0,14059.0,6461.0,7585.0,142650.0,17
2019,2,22.0,213.0,60913.0,2177.0,785.0,7.0,4.0,6119.0,70240.0,18
2019,2,57.0,102.0,16575.0,4964.0,467.0,57236.0,5.0,37977.0,117383.0,19
2019,2,321.0,8427.0,300124.0,125176.0,129741.0,100131.0,49865.0,22323.0,736108.0,21
2019,2,39.0,1832.0,63268.0,21362.0,3741.0,108.0,1205.0,34501.0,126056.0,22
2019,1,162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0,6369.0,3732709.0,1
2019,1,74.0,7417.0,283787.0,131007.0,330122.0,365713.0,283463.0,0.0,1401583.0,2
2019,1,34.0,1708.0,18761.0,6443.0,5606.0,29.0,7.0,2151.0,34739.0,3
2019,1,69.0,3801.0,38719.0,25632.0,18965.0,12393.0,6368.0,1035.0,106982.0,4
2019,1,66.0,3938.0,71077.0,6571.0,787.0,74.0,165.0,0.0,82678.0,5
2019,1,81.0,20403.0,242769.0,96997.0,200681.0,127965.0,50716.0,6806.0,746418.0,6
2019,1,10.0,6470.0,38402.0,26562.0,15498.0,9688.0,5029.0,0.0,101659.0,7
2019,1,18.0,9217.0,107013.0,50068.0,28957.0,18146.0,7619.0,12142.0,233180.0,8
2019,1,1110.0,3023.0,23085.0,5301.0,9027.0,2099.0,1654.0,0.0,45299.0,9
2019,1,27.0,2817.0,30727.0,7811.0,4021.0,30.0,1141.0,37162.0,83736.0,10
2019,1,236.0,8327.0,70538.0,4466.0,1061.0,1354.0,405.0,698.0,87085.0,11
2019,1,9.0,1169.0,40285.0,4088.0,5216.0,17.0,869.0,0.0,51653.0,12
2019,1,20.0,1786.0,205383.0,2837.0,5702.0,111.0,140.0,0.0,215979.0,13
2019,1,47.0,5946.0,45266.0,25890.0,19111.0,16552.0,5167.0,7654.0,125633.0,14
2019,1,1328.0,3055.0,52360.0,1781.0,21452.0,17135.0,11026.0,6105.0,114242.0,15
2019,1,384.0,1583.0,84845.0,2037.0,13615.0,9567.0,5076.0,3719.0,120826.0,16
2019,1,49.0,4232.0,59244.0,36473.0,22910.0,10861.0,2242.0,1.0,136012.0,17
2019,1,22.0,229.0,62380.0,266.0,520.0,3.0,2.0,560.0,63982.0,18
2019,1,57.0,120.0,21380.0,53214.0,345.0,6.0,2.0,23577.0,98701.0,19
2019,1,25.0,128.0,21990.0,2731.0,702.0,26.0,4.0,0.0,25606.0,20
2019,1,333.0,29350.0,296798.0,122959.0,153212.0,74575.0,36502.0,18591.0,732320.0,21
2019,1,39.0,3372.0,62895.0,20691.0,3959.0,85.0,494.0,0.0,91535.0,22
2019,1,6.0,131.0,38851.0,3623.0,641.0,80.0,29.0,0.0,43361.0,23
2019,1,16.0,5188.0,82240.0,42877.0,26210.0,847.0,14839.0,0.0,172217.0,24
2018,4,134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0,19125.0,3636606.0,1
2018,4,74.0,7388.0,283281.0,143309.0,330496.0,437662.0,186810.0,0.0,1389020.0,2
2018,4,34.0,1669.0,17955.0,6425.0,5461.0,29.0,7.0,2003.0,33583.0,3
2018,4,69.0,3405.0,36437.0,25633.0,18965.0,12393.0,6368.0,0.0,103270.0,4
2018,4,66.0,3917.0,66061.0,6215.0,531.0,623.0,165.0,1144.0,78722.0,5
2018,4,81.0,24102.0,228475.0,97277.0,201639.0,128053.0,48809.0,8903.0,737339.0,6
2018,4,10.0,6438.0,37376.0,26562.0,15498.0,9688.0,5029.0,0.0,100601.0,7
2018,4,18.0,8769.0,94780.0,50027.0,29002.0,18146.0,7612.0,13693.0,222047.0,8
2018,4,1110.0,3074.0,22962.0,5285.0,9027.0,2092.0,1654.0,0.0,45204.0,9
2018,4,27.0,2803.0,30727.0,7811.0,4021.0,30.0,1141.0,43573.0,90133.0,10
2018,4,241.0,7727.0,70508.0,3661.0,978.0,1328.0,270.0,923.0,85636.0,11
2018,4,9.0,1164.0,40285.0,4088.0,5216.0,17.0,869.0,3.0,51651.0,12
2018,4,20.0,1463.0,197450.0,2494.0,4726.0,19.0,132.0,0.0,206304.0,13
2018,4,47.0,5981.0,43267.0,26019.0,19226.0,16566.0,5167.0,0.0,116273.0,14
2018,4,1328.0,3044.0,52313.0,1781.0,21452.0,17135.0,11025.0,6287.0,114365.0,15
2018,4,384.0,1225.0,83412.0,643.0,13440.0,9569.0,5070.0,3094.0,116837.0,16
2018,4,49.0,3659.0,58492.0,36365.0,22910.0,10861.0,2242.0,0.0,134578.0,17
2018,4,22.0,1465.0,59811.0,180.0,312.0,1.0,1.0,606.0,62398.0,18
2018,4,57.0,109.0,19164.0,53183.0,119.0,62.0,2.0,23635.0,96331.0,19
2018,4,25.0,115.0,23107.0,779.0,206.0,1.0,4.0,531.0,24768.0,20
2018,4,335.0,31397.0,276301.0,121009.0,152039.0,74432.0,36427.0,28450.0,720390.0,21
2018,4,39.0,3250.0,61347.0,20127.0,3686.0,77.0,483.0,326.0,89335.0,22
2018,4,6.0,27.0,29919.0,6323.0,9894.0,24.0,67.0,0.0,46260.0,23
2018,4,16.0,5244.0,82089.0,42766.0,26111.0,847.0,14839.0,92.0,172004.0,24
2018,3,991.0,80459.0,1445733.0,190805.0,636090.0,897964.0,237248.0,120464.0,3609754.0,1
2018,3,73.0,8493.0,287919.0,147253.0,370677.0,415020.0,165055.0,0.0,1394490.0,2
2018,3,34.0,1994.0,18475.0,6358.0,5320.0,34.0,7.0,2151.0,34373.0,3
2018,3,70.0,3503.0,38729.0,24916.0,20335.0,11085.0,5667.0,1035.0,105340.0,4
2018,3,67.0,3951.0,91096.0,6162.0,531.0,623.0,164.0,0.0,102594.0,5
2018,3,81.0,24767.0,224471.0,96372.0,221984.0,109333.0,39854.0,6490.0,723352.0,6
2018,3,11.0,6754.0,38364.0,24953.0,16601.0,8357.0,4419.0,0.0,99459.0,7
2018,3,18.0,9048.0,96095.0,45651.0,31353.0,15111.0,6786.0,0.0,204062.0,8
2018,3,1110.0,3365.0,22624.0,5259.0,9336.0,1729.0,1434.0,0.0,44857.0,9
2018,3,345.0,3020.0,29048.0,7756.0,4066.0,39.0,623.0,0.0,44897.0,10
2018,3,242.0,8417.0,68507.0,3153.0,920.0,1189.0,216.0,698.0,83342.0,11
2018,3,9.0,1291.0,40647.0,4138.0,5425.0,20.0,339.0,0.0,51869.0,12
2018,3,20.0,1525.0,199297.0,2476.0,4727.0,27.0,129.0,0.0,208201.0,13
2018,3,48.0,5749.0,39617.0,24747.0,21212.0,14674.0,4547.0,0.0,110594.0,14
2018,3,1396.0,2244.0,55822.0,1647.0,23785.0,15218.0,9718.0,6105.0,115935.0,15
2018,3,409.0,5221.0,75929.0,512.0,14912.0,8470.0,4332.0,3719.0,113504.0,16
2018,3,116.0,3721.0,61795.0,32782.0,25582.0,9224.0,502.0,0.0,133722.0,17
2018,3,22.0,1326.0,62525.0,180.0,312.0,3.0,1.0,0.0,64369.0,18
2018,3,57.0,109.0,19170.0,52940.0,119.0,63.0,2.0,1902.0,74362.0,19
2018,3,26.0,116.0,32815.0,778.0,206.0,1.0,3.0,0.0,33945.0,20
2018,3,467.0,36786.0,269211.0,115907.0,162545.0,62479.0,31266.0,13911.0,692572.0,21
2018,3,41.0,2550.0,60260.0,19116.0,3806.0,64.0,265.0,0.0,86102.0,22
2018,3,6.0,187.0,41569.0,2270.0,231.0,24.0,13.0,0.0,44300.0,23
2018,3,16.0,5993.0,81559.0,43282.0,27062.0,941.0,12187.0,0.0,171040.0,24
2018,2,1009.0,81354.0,1459443.0,295457.0,816056.0,536049.0,199589.0,113357.0,3502314.0,1
2018,2,73.0,9234.0,290291.0,219166.0,445345.0,264805.0,142253.0,0.0,1371167.0,2
2018,2,34.0,2414.0,14624.0,6112.0,4347.0,36.0,6.0,6500.0,34073.0,3
2018,2,70.0,2968.0,34167.0,24282.0,21887.0,9251.0,4630.0,1035.0,98290.0,4
2018,2,67.0,4471.0,85598.0,5369.0,4.0,5.0,9.0,5010.0,100533.0,5
2018,2,81.0,21779.0,219630.0,102596.0,244291.0,78852.0,34950.0,8110.0,710289.0,6
2018,2,11.0,7047.0,38268.0,24066.0,17926.0,6780.0,3862.0,0.0,97960.0,7
2018,2,18.0,8179.0,94459.0,44570.0,34281.0,12012.0,5920.0,0.0,199439.0,8
2018,2,1110.0,3568.0,22409.0,5176.0,9727.0,1313.0,1243.0,0.0,44546.0,9
2018,2,345.0,3320.0,29319.0,8083.0,3977.0,44.0,7.0,0.0,45095.0,10
2018,2,244.0,8797.0,68083.0,2409.0,965.0,969.0,179.0,698.0,82344.0,11
2018,2,9.0,1384.0,40679.0,4198.0,5640.0,20.0,15.0,0.0,51945.0,12
2018,2,20.0,1658.0,164596.0,515.0,266.0,17.0,72.0,33788.0,200932.0,13
2018,2,48.0,6092.0,39489.0,23569.0,23747.0,11888.0,3866.0,0.0,108699.0,14
2018,2,1396.0,2408.0,56035.0,1314.0,26417.0,12442.0,8551.0,6105.0,114668.0,15
2018,2,409.0,5298.0,75056.0,523.0,16480.0,6663.0,3725.0,3975.0,112129.0,16
2018,2,116.0,3990.0,61763.0,33285.0,28431.0,7239.0,182.0,0.0,135006.0,17
2018,2,22.0,1378.0,57591.0,11.0,0.0,3.0,0.0,5068.0,64073.0,18
2018,2,57.0,101.0,11992.0,11.0,0.0,7.0,2.0,9284.0,21454.0,19
2018,2,26.0,120.0,28600.0,655.0,100.0,1.0,3.0,4267.0,33772.0,20
2018,2,744.0,34267.0,262603.0,112143.0,175540.0,50525.0,26512.0,22257.0,684591.0,21
2018,2,41.0,2717.0,41362.0,18721.0,3278.0,31.0,31.0,17589.0,83770.0,22
2018,2,6.0,188.0,40912.0,2217.0,75.0,0.0,0.0,107.0,43505.0,23
2018,2,16.0,6735.0,79899.0,44968.0,27059.0,1084.0,8784.0,1305.0,169850.0,24
2018,1,1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0,105818.0,3471700.0,1
2018,1,89.0,10039.0,292566.0,222737.0,487826.0,227953.0,127384.0,0.0,1368594.0,2
2018,1,34.0,2896.0,14770.0,6145.0,3539.0,41.0,4.0,6500.0,33929.0,3
2018,1,70.0,3261.0,32516.0,24488.0,23296.0,8219.0,3897.0,1035.0,96782.0,4
2018,1,67.0,4314.0,83161.0,5358.0,4.0,5.0,9.0,5010.0,97928.0,5
2018,1,281.0,23922.0,222815.0,104300.0,266259.0,57137.0,29228.0,10049.0,713991.0,6
2018,1,11.0,5005.0,37152.0,24038.0,19068.0,5890.0,3256.0,0.0,94420.0,7
2018,1,18.0,8861.0,90080.0,45599.0,37401.0,9818.0,5071.0,0.0,196848.0,8
2018,1,1110.0,3803.0,10092.0,5117.0,10061.0,1091.0,1046.0,0.0,32320.0,9
2018,1,345.0,4807.0,27219.0,8044.0,3925.0,49.0,4.0,0.0,44393.0,10
2018,1,245.0,8119.0,67104.0,1616.0,1076.0,614.0,98.0,3503.0,82375.0,11
2018,1,9.0,1485.0,40680.0,4217.0,5831.0,19.0,1.0,0.0,52242.0,12
2018,1,20.0,1662.0,164599.0,501.0,266.0,19.0,72.0,33788.0,200927.0,13
2018,1,48.0,4700.0,35820.0,23291.0,26223.0,10241.0,3219.0,0.0,103542.0,14
2018,1,1396.0,2367.0,59468.0,1311.0,29012.0,9709.0,7378.0,6105.0,116746.0,15
2018,1,409.0,5333.0,74894.0,530.0,17997.0,4972.0,3129.0,3975.0,111239.0,16
2018,1,116.0,4459.0,60334.0,33088.0,30771.0,5145.0,88.0,0.0,134001.0,17
2018,1,22.0,1058.0,57078.0,11.0,0.0,3.0,0.0,5068.0,63240.0,18
2018,1,57.0,101.0,11920.0,11.0,0.0,7.0,2.0,9284.0,21382.0,19
2018,1,26.0,120.0,28600.0,655.0,100.0,1.0,3.0,4267.0,33772.0,20
2018,1,1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,22801.0,23181.0,680053.0,21
2018,1,41.0,2910.0,41298.0,18914.0,3449.0,33.0,2.0,17589.0,84236.0,22
2018,1,6.0,307.0,33987.0,2.0,0.0,0.0,0.0,107.0,34409.0,23
2018,1,16.0,7472.0,78811.0,45675.0,26405.0,1218.0,7082.0,1305.0,167984.0,24
2017,4,3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0,114182.0,3188332.0,1
2017,4,314.0,31411.0,517018.0,284040.0,458120.0,178396.0,114939.0,0.0,1584238.0,2
2017,4,34.0,3182.0,15315.0,5904.0,2927.0,43.0,2.0,2151.0,29558.0,3
2017,4,70.0,3432.0,37144.0,24088.0,20123.0,7290.0,3289.0,1035.0,96471.0,4
2017,4,67.0,4313.0,83676.0,5355.0,7.0,5.0,9.0,0.0,93432.0,5
2017,4,291.0,25411.0,280837.0,102892.0,217602.0,40898.0,24251.0,8429.0,700611.0,6
2017,4,11.0,5220.0,41080.0,23686.0,16046.0,5053.0,2675.0,0.0,93771.0,7
2017,4,1685.0,9078.0,95466.0,45189.0,30010.0,7958.0,4113.0,0.0,193499.0,8
2017,4,1110.0,4061.0,13220.0,4867.0,6996.0,977.0,824.0,0.0,32055.0,9
2017,4,345.0,5364.0,26566.0,7721.0,3507.0,44.0,3.0,0.0,43550.0,10
2017,4,310.0,8729.0,66053.0,1227.0,792.0,391.0,81.0,3503.0,81086.0,11
2017,4,9.0,1488.0,40777.0,4083.0,5813.0,22.0,3.0,0.0,52195.0,12
2017,4,26.0,1656.0,177646.0,438.0,278.0,29.0,81.0,0.0,180154.0,13
2017,4,1053.0,3900.0,41723.0,23131.0,22262.0,9091.0,2735.0,0.0,103895.0,14
2017,4,1396.0,2372.0,68036.0,1325.0,22781.0,7528.0,6300.0,6105.0,115843.0,15
2017,4,409.0,5598.0,81078.0,485.0,12502.0,3447.0,2440.0,3719.0,109678.0,16
2017,4,636.0,4275.0,73284.0,32842.0,18968.0,3559.0,84.0,0.0,133648.0,17
2017,4,22.0,1062.0,57525.0,9.0,0.0,2.0,2.0,0.0,58622.0,18
2017,4,59.0,101.0,12822.0,8.0,0.0,1.0,7.0,1902.0,14900.0,19
2017,4,68.0,78.0,29073.0,655.0,100.0,1.0,3.0,0.0,29978.0,20
2017,4,3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,19602.0,14119.0,671964.0,21
2017,4,41.0,3091.0,43544.0,18773.0,3359.0,32.0,2.0,0.0,68842.0,22
2017,4,6.0,310.0,31334.0,2.0,0.0,0.0,0.0,0.0,31652.0,23
2017,4,105.0,8164.0,78750.0,45241.0,24318.0,1303.0,4367.0,0.0,162248.0,24
2017,3,6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0,0.0,3028468.0,1
2017,3,283.0,33924.0,590689.0,311411.0,426300.0,120675.0,91917.0,0.0,1575199.0,2
2017,3,52.0,3204.0,15383.0,5758.0,2563.0,50.0,1.0,0.0,27011.0,3
2017,3,95.0,3496.0,40059.0,23008.0,20307.0,3827.0,2004.0,0.0,92796.0,4
2017,3,436.0,3989.0,71843.0,2336.0,3.0,0.0,0.0,0.0,78607.0,5
2017,3,327.0,26154.0,309161.0,100113.0,189302.0,38131.0,16741.0,0.0,679929.0,6
2017,3,24.0,5629.0,44305.0,22785.0,15576.0,2635.0,1607.0,0.0,92561.0,7
2017,3,1691.0,7545.0,98032.0,42947.0,29011.0,3878.0,2397.0,0.0,185501.0,8
2017,3,1063.0,3716.0,13752.0,5187.0,6056.0,899.0,459.0,0.0,31132.0,9
2017,3,337.0,5723.0,26835.0,7369.0,2962.0,41.0,2.0,0.0,43269.0,10
2017,3,343.0,8244.0,64794.0,855.0,588.0,327.0,51.0,0.0,75202.0,11
2017,3,16.0,1497.0,40882.0,3899.0,5604.0,23.0,3.0,0.0,51924.0,12
2017,3,32.0,95.0,158461.0,115.0,67.0,29.0,19.0,0.0,158818.0,13
2017,3,1058.0,4123.0,42900.0,22808.0,23913.0,3843.0,1881.0,0.0,100526.0,14
2017,3,2036.0,1457.0,72532.0,1034.0,20213.0,7067.0,4937.0,0.0,109276.0,15
2017,3,422.0,5641.0,83900.0,306.0,10116.0,2965.0,1659.0,0.0,105009.0,16
2017,3,645.0,4494.0,78830.0,32433.0,14620.0,2315.0,63.0,0.0,133400.0,17
2017,3,31.0,1077.0,57582.0,1.0,0.0,2.0,2.0,0.0,58695.0,18
2017,3,63.0,3.0,12325.0,7.0,0.0,1.0,7.0,0.0,12406.0,19
2017,3,188.0,23.0,29102.0,542.0,66.0,33.0,1.0,0.0,29955.0,20
2017,3,3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,12982.0,0.0,624462.0,21
2017,3,69.0,3288.0,40435.0,18489.0,3047.0,30.0,2.0,0.0,65360.0,22
2017,3,9.0,297.0,33858.0,0.0,0.0,0.0,0.0,0.0,34164.0,23
2017,3,109.0,8948.0,83070.0,45302.0,20514.0,1361.0,655.0,0.0,159959.0,24
2017,2,7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,46178.0,0.0,2976720.0,1
2017,2,556.0,35663.0,726223.0,304970.0,378571.0,80234.0,37977.0,0.0,1564194.0,2
2017,2,15.0,3318.0,15655.0,5325.0,2342.0,47.0,1.0,0.0,26703.0,3
2017,2,191.0,3733.0,42590.0,22349.0,18044.0,3157.0,545.0,0.0,90609.0,4
2017,2,403.0,4186.0,73760.0,1880.0,0.0,0.0,0.0,0.0,80229.0,5
2017,2,251.0,26862.0,370865.0,88479.0,146683.0,20351.0,5069.0,0.0,658560.0,6
2017,2,15.0,5912.0,46483.0,21776.0,13043.0,2218.0,647.0,0.0,90094.0,7
2017,2,1680.0,7944.0,104422.0,41800.0,23524.0,2604.0,823.0,0.0,182797.0,8
2017,2,1486.0,3419.0,14787.0,4795.0,4583.0,749.0,139.0,0.0,29958.0,9
2017,2,311.0,5877.0,26915.0,6974.0,2538.0,42.0,1.0,0.0,42658.0,10
2017,2,356.0,8633.0,59045.0,558.0,336.0,244.0,21.0,0.0,69193.0,11
2017,2,9.0,1554.0,9304.0,3599.0,1796.0,24.0,2.0,0.0,16288.0,12
2017,2,109.0,24.0,177203.0,92.0,50.0,5.0,22.0,0.0,177505.0,13
2017,2,1011.0,4447.0,47244.0,22033.0,21599.0,2892.0,570.0,0.0,99796.0,14
2017,2,1542.0,1395.0,81272.0,849.0,18051.0,4774.0,1703.0,0.0,109586.0,15
2017,2,973.0,5606.0,88085.0,245.0,7990.0,1921.0,559.0,0.0,105379.0,16
2017,2,594.0,4719.0,67576.0,23185.0,11333.0,1068.0,76.0,0.0,108551.0,17
2017,2,15.0,193.0,58588.0,0.0,0.0,0.0,4.0,0.0,58800.0,18
2017,2,8.0,4.0,14014.0,0.0,0.0,1.0,2.0,0.0,14029.0,19
2017,2,188.0,24.0,30913.0,541.0,66.0,33.0,0.0,0.0,31765.0,20
2017,2,4967.0,38721.0,311830.0,92854.0,97563.0,16794.0,4275.0,0.0,567004.0,21
