Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps
2020,3,Santiago Del Estero,4801,,,,39.0,94,908,963,,,307,2381,,,,10.087,,,,845,,1,18704,,949,,,,56.469,,,,2261,,,,660,,,,,1737,0,,,,,,,,,,0,,,292,,,,,,,,,30,,,,,,,2313,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Tierra Del Fuego,6992,,,,6.0,5,,97,,,,4,,,,605.0,,,,2465,,263,18660,,,,4083,,1.331,,,,3439,,,1,161,,,52,,73,0,,,,,450,,,,,0,,,31,,,,4,,,,,11,,,,,,,907,0,,0,,,,,,,8,,,,,,,,,,,,
2020,3,Tucumán,2637,,,,16.0,36,,3594,,,,28,,113,,10.107,65,,2890,15,,218,28980,,143,,165,398,53.904,,,2,454,,,,2402,,,,,30268,0,,,,,9,,,,,0,,,3237,,,,1,,,,,,,,,,,,51231,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Buenos Aires,21233,17,,,36.916,609,26560,32782,,,380,24817,,35,,95.7,,,50911,16486,,34951,878220,,7644,,16867,493,216.332,,,4,58216,,2,24,15994,109,,62769,,96014,0,2,1,,28,172263,,,,,0,,917,15818,,,1,1,,,,,733,,,,,,1,1051872,0,,0,,54,1,,1,,72,,1,,,,,,,3,,,
2020,2,Capital Federal,687,30,,,75.0,159,15,5785,,,,395,,,,9.068,,,70,1538,,1942,147973,,13,,21,3,94.548,,,5,12656,,,,3849,5,,46384,,16959,0,1,,,,67168,,,,,0,,,12997,,,1,9,,,,30,121,,,,,,,562968,0,,0,,,1,,,,16,,,,,,1,,,3,,,
2020,2,Catamarca,3176,,,,34.0,29,,730,,,,263,,,,2.426,,,,,,51,5331,,,,,26,8.664,,,,2284,,,,654,,,,,7304,0,,,,171,,,,,,0,,,255,,,,,,,,,,,,,,,,10217,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Chaco,6969,,225,111,69.0,14,,3497,,25,,988,,,,6.241,,,1184,374,,754,12104,,527,,288,1,20.324,,,,19681,,,,1873,,,964,,6526,0,,,,,2883,,,,,0,,,9199,,,,,,,,,,,,,,,,25044,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Chubut,3999,8,,,66.0,84,4,925,,,,5074,,,,3.925,,,73,1245,,477,57964,,,,189,2433,19.566,,,,9410,,,,1126,,,,,1,0,,,,,1241,,,,,0,,,232,,,,,,,,,,,,,,,,613,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Córdoba,8971,2,,,81.0,85,,17541,,,,13291,27,1158,,55.516,,,5244,14167,,11559,104905,,4121,,3927,1827,116.057,,1,1,18038,,4,8,15214,67,,14985,,41212,0,,,,2,52521,,,,,0,1,,10700,,,,2,,,,,50,,,,,,,270533,0,,0,,,,,,,8,,,,,,,,,3,,1,
2020,2,Corrientes,5020,,,,10.0,62,,6938,,,,1296,,,,9.832,,,,968,,1543,14192,,,,515,,22.33,,,,17885,,,,1826,,,869,,5264,0,,,,,2164,,,,,0,,,5734,,,,,,,,,,,,,,,,16463,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Entre Ríos,14569,1,,,18.0,111,,7625,,,,4167,,,,15.504,,,2188,819,,2793,37341,,2106,,844,,47.69,,,,30856,,,,4241,2,,2609,,4382,0,,,,,4616,,,,,0,,,8240,,,,,,,,,,,,,,,,34828,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Formosa,1313,,,,49.0,342,,1881,,,,1465,,,,10.24,,,,2977,,1366,5756,,2,,,,7.107,,,,208,,,,547,,,755,,5488,0,,,,,559,,,,,0,,,402,,,,,,,,,,,,,,,,5792,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Jujuy,16557,,,,27.0,28,,7114,,,,3218,,,,7.973,,,,2283,,734,9408,,,,,,10.519,,,,22759,,,,661,,,4,,3405,0,,,,,8,,,,,0,,,201,,,,,,,,,,1,,,,,,6029,0,,0,,,,,,,,,,,,,,1,,,,,
2020,2,La Pampa,1123,1,,,236.0,56,313,2890,,,,5977,,,,9.055,,,,3508,,1400,48885,,6,,1,,7.524,,,,59,,,,2499,,,4,,1238,0,,,,,312,,,,,0,,,1345,,,,,,,,,,,,,,,,3377,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,La Rioja,2,,,,9.0,12,,701,,,,,,,,1.326,,,31589,1,,,3759,,,,,,5.661,,,,,,,,4150,,,,,536,0,,,,,,,,,,0,,,73,,,,,,,,,,,,,,,,1976,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Mendoza,2450,1,,,20.0,37,9,1655,,,,2491,,,,4.551,,,14,2366,,1997,129210,,130,,876,6400,5.033,,,,30426,,,,1078,,,,,3770,0,,,,818,5,,,,,0,,,2435,,,,,65,,,,4,,,,,,,4145,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Misiones,8646,,,,47.0,24,,4350,,,,7881,,,,8.223,,,,449,,2944,16544,,292,,221,,23.206,,,,17482,,,,2216,,,1043,,5704,0,,,,,2845,,,,,0,,,9460,,,,,,,,,,,28,,,,,22966,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Neuquén,,,,,45.0,173,1,802,,,,2406,,,,9.813,,,6938,264,,9187,32087,,294,,2899,,2.91,,,,3178,,,,163,,,2897,,387,0,,,,,5126,,,,,0,,,178,,,,,,,,,,,,,,,,36326,0,,0,,,,,,,,,,,4,,,,,,,,
2020,2,Río Negro,17057,,,,47.0,67,,1129,,,,3977,,,,7.519,,,283,869,,5618,51888,,,,232,37,3.066,,,,974,,,,22,,,2081,,4421,0,,,,,3162,,,,,0,,,111,,,,,,,,,11,,,,,,,22467,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Salta,6531,,,,49.0,80,1,6176,,,,804,,,,12.754,,,1,4018,,719,17842,,,,41,,64.422,,,,2863,,,,2559,,,54,,11513,0,,,,,7033,,,,,0,,,708,,,,,,,,,,,,,,,,31070,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,San Juan,4430,,,,22.0,26,1,696,,,,1158,,,,3.872,,,,468,,226,52886,,,,,801,116.0,,,,4847,,,,43,,,,,18,0,,,,,32,,,,,0,,,8,,,,,,,,,,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,San Luis,35992,,,,57.0,48,,386,,,,664,,,,844.0,,,2,409,,104,9030,,,,149,3428,8.0,,,,1927,,,,,,,,,7,0,,,,,60886,,,,,0,,,5,,,,,,,,,,,,3,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Santa Cruz,493,3,,,24.0,39,,5415,,,,1674,,,,6.084,,,,61,,2452,11252,,,,1,166,3.999,,,,3456,,1775,,1131,,,110,,69,0,,,,372,150,,,,,0,,,24,,,,19,,,,,7,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,2,
2020,2,Santa Fe,20193,51,,,321.0,196,,17111,,,334,8837,,,,56.682,,,57,5830,,26761,99503,,3144,,7217,677,187.734,,,,32297,,,,13578,139,,7392,,43169,0,,,,,39143,,,,,0,,,18101,,,,3,,,2,,10,,137,,,,,148016,0,,0,,,,,,,2,,,,,,,,,,,,
2020,2,Santiago Del Estero,4516,,,,39.0,94,908,1869,,,307,1804,,,,10.843,,,,693,,1,17911,,879,,,,56.83,,,,2512,,,,726,,,,,1940,0,,,,,,,,,,0,,,247,,,,,,,,,30,,,,,,,1890,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Tierra Del Fuego,7446,,,,6.0,5,,102,,,,,,,,631.0,,,,2533,,262,18797,,,,3824,,1.362,,,,2749,,,,160,,,51,,74,0,,,,,347,,,,,0,,,44,,,,,,,,,,,,,,,,796,0,,0,,,,,,,,,,,,,,,,,,,
2020,2,Tucumán,2635,,,,16.0,36,,3509,,,,28,,,,10.697,,,2890,18,,185,31798,,143,,165,8,54.221,,,2,340,,,,2663,,,,,31179,0,,,,,,,,,,0,,,2246,,,,1,,,,,,,,,,,,44288,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Buenos Aires,28935,17,,,37.589,609,27537,33467,,,60,22621,,,,87.388,,,52219,18799,,36030,880715,,2345,,17585,493,215.998,,,4,57488,,2,24,16699,109,,71327,,102324,0,1,1,,29,188851,,,,,0,,917,16015,,,,1,,,,,671,,,,,,1,955468,0,,0,,,,,,,25,,,,,,,,,3,,,
2020,1,Capital Federal,,30,,,75.0,159,15,6136,,,,412,,,,9.428,,,70,1539,,1992,150371,,13,,21,3,102.217,,,5,14392,,,,4223,5,,53035,,18005,0,1,,,,72493,,,,,0,,,13411,,,1,9,,,,,120,,1,,,,,546547,0,,0,,,1,,,,16,,,,,,1,,,3,,,
2020,1,Catamarca,2151,,,,34.0,29,,782,,,,263,,,,2.451,,,,,,,5342,,,,,46,7.497,,,,2017,,,,686,,,,,6855,0,,,,208,,,,,,0,,,200,,,,,,,,,,,,,,,,6796,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Chaco,6917,,225,111,69.0,14,,2634,,25,,688,,,,6.033,,,1184,374,,429,12741,,527,,288,1,19.16,,,,20277,,,,2064,,,1090,,6420,0,,,,,3036,,,,,0,,,7380,,,,,,,,,,,501,,,,,21733,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Chubut,4500,8,,,66.0,84,4,931,,,,5749,,,,4.603,,,73,1107,,328,56900,,,,189,2995,9.773,,,,6859,,,,896,,,,,1,0,,,,,1240,,,,,0,,,,,,,,,,,,,,,,,,,613,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Córdoba,9802,2,,,81.0,59,,18717,,,,13407,27,1158,,56.128,,,5244,12410,,10739,104527,,4121,,3655,1827,110.585,,1,1,19893,,,7,17324,17,,17223,,41361,0,,,,2,54456,,,,,0,,,11283,,,,2,,,,,52,,,,,,,251976,0,,0,,,,,,,7,,,,,,,,,2,,1,
2020,1,Corrientes,4780,,,,10.0,62,,6222,,,,710,,,,9.778,,,,968,,1384,14944,,,,515,,20.867,,,,18545,,,,2024,,,993,,5117,0,,,,,2286,,,,,0,,,5065,,,,,,,,,,,641,,,,,14373,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Entre Ríos,13762,1,,,18.0,111,,8133,,,,4176,,,,18.492,,,2188,1381,,2806,39185,,2163,,844,,44.125,,,,29321,,,,4589,,,2887,,4328,0,,,,,4842,,,,,0,,,7146,,,,,,,,,,,389,,,,,32630,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Formosa,100,,,,1.11,17,191,1965,,,,1469,,,,10.171,,,22,2977,,1360,5948,,2,,,,6.498,,,,221,,,,596,,,823,,4924,0,,,,,571,,,,,0,,,393,,,,,,,,,,,,,,,,5542,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Jujuy,16545,,,,27.0,28,,7146,,,,5604,,,,7.914,,,,2396,,809,9433,,,,,,9.979,,,,22759,,,,703,,,4,,3227,0,,,,,8,,,,,0,,,158,,,,,,,,,,1,,,,,,4315,0,,0,,,,,,,,,,,,,,1,,,,,
2020,1,La Pampa,1618,1,,,236.0,56,313,2897,,,,5978,,,,9.074,,,,3508,,1401,50380,,6,,1,,7.192,,,,66,,,,2211,,,4,,748,0,,,,,350,,,,,0,,,992,,,,1,,,,,,,,,,,,2030,0,,0,,2,,,,,1,,,,,,,,,,,,
2020,1,La Rioja,,,,,9.0,12,,641,,,,,,,,1.28,,,31589,,,,3700,,,,,,5.158,,,,,,,,4150,,,,,490,0,,,,,,,,,,0,,,22,,,,,,,,,,,,,,,,120,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Mendoza,,1,,,20.0,37,9,1696,,,,2071,,,,5.113,,,14,335,,3,131209,,,,876,10897,512.0,,,,13624,,,,1078,,,,,2787,0,,,,479,5,,,,,0,,,2386,,,,,,,,,,,,,,,,2978,0,,0,,,,,,,,,,,,,,,,,,75,
2020,1,Misiones,10885,,,,47.0,24,,3342,,,,470,,,,14.08,,,,449,,1509,17296,,1,,5,,21.265,,,,17707,,,,2368,,,1134,,5224,0,,,,,2949,,,,,0,,,8632,,,,,,,,,,,124,,,,,21426,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Neuquén,,,,,45.0,173,1,806,,,,2832,,,,9.236,,,6938,222,,8529,31915,,181,,2899,,2.177,,,,3356,,,,141,,,3237,,389,0,,,,,5229,,,,,0,,,178,,,,,,,,,,,,,,,,35321,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Río Negro,17719,,,,47.0,67,,1158,,,,4103,,,,7.548,,,283,869,,5555,50104,,,,232,51,2.647,,,,1054,,,,22,,,2341,,4440,0,,,,,3113,,,,,0,,,113,,,,,,,,,11,,,,,,,21784,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Salta,6441,,,,49.0,80,1,2714,,,,806,,,,12.206,,,1,4018,,311,18994,,,,41,,63.673,,,,3239,,,,2802,,,63,,11887,0,,,,,7867,,,,,0,,,758,,,,,,,,,,,,,,,,27702,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,San Juan,4779,,,,22.0,26,1,696,,,,815,,,,3.908,,,,265,,36,54260,,,,,1483,111.0,,,,1234,,,,43,,,,,15,0,,,,,32,,,,,0,,,8,,,,,,,,,,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,San Luis,36075,,,,57.0,48,,386,,,,564,,,,839.0,,,2,310,,4,9217,,,,149,4007,8.0,,,,518,,,,,,,,,7,0,,,,,58255,,,,,0,,,5,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Santa Cruz,,3,,,25.0,39,,5414,,,,1973,,,,6.146,,,,,,2364,11561,,,,1,314,4.678,,,,2124,,1775,,1091,,,110,,69,0,,,,372,150,,,,,0,,,7,,,,19,,,,,7,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,2,
2020,1,Santa Fe,17656,102,,,321.0,273,,18011,,,388,8778,,,,57.323,,,57,5739,,21604,108647,,2898,,7167,1853,184.908,,,,39899,,,,14382,139,,8389,,41751,0,,,,,40772,,,,,0,,,7684,,,,3,,,,,3,,529,,,,,138333,0,,0,,,,,,,2,,,,,,,,,,,,
2020,1,Santiago Del Estero,4501,,,,39.0,94,908,1646,,,307,1050,,,,12.951,,,,693,,4,17306,,852,,,,56.032,,,,1224,,,,773,,,,,1740,0,,,,,,,,,,0,,,135,,,,,,,,,12,,,,,,,1517,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Tierra Del Fuego,7046,,,,6.0,5,,104,,,,,,,,736.0,,,1,2669,,215,19252,,,,3769,15,1.24,,,,1559,,,,161,,,59,,55,0,,,,,172,,,,,0,,,24,,,,,,,,,,,,,,,,518,0,,0,,,,,,,,,,,,,,,,,,,
2020,1,Tucumán,,,,,16.0,36,,3747,,,,28,,,,10.824,,,2890,1,,154,32008,,143,,165,8,50.067,,,2,182,,,,2646,,,,,28266,0,,,,,,,,,,0,,,1730,,,,1,,,,,,,,,,,,38947,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Buenos Aires,20676,17,,,32.863,609,27537,37696,,,60,25900,,,,92.503,,,52219,20252,,39989,908827,,622,,14692,493,246.49,,,4,84580,,2,24,16657,109,,77193,,68537,0,1,1,,9,419815,,,,,0,,917,31827,,,,1,,,,,662,,,,,,1,1246405,0,,0,,,,,,,25,,,,,,,,,3,,,
2019,4,Capital Federal,,30,,,118.0,159,15,6057,,,,429,,,,9.92,,,70,1538,,2000,157084,,13,,21,3,110.181,,,5,30414,,,,4808,5,,57078,,18542,0,1,,,,192123,,,,,0,,,13686,,,1,9,,,,,118,,1,,,,,596830,0,,0,,,1,,,,16,,,,,,1,,,3,,,
2019,4,Catamarca,3098,,,,34.0,29,,891,,,,263,,,,2.685,,,,,,,6106,,,,,46,7.573,,,,2017,,,,816,,,,,6472,0,,,,208,,,,,,0,,,596,,,,,,,,,,,,,,,,4698,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Chaco,6988,,,,69.0,14,,2894,,,,963,,,,6.533,,,1184,385,,13,13927,,1,,,1,18.957,,,,20878,,,,2429,,,1203,,6392,0,,,,,6193,,,,,0,,,7323,,,,,,,,,,,501,,,,,15819,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Chubut,4121,8,,,66.0,84,4,929,,,,7729,,,,5.601,,,73,1107,,328,53638,,,,189,2995,9.761,,,,6718,,,,896,,,,,1,0,,,,,1240,,,,,0,,,,,,,,,,,,,,,,,,,613,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Córdoba,10350,2,,,81.0,59,,19943,,,,11049,27,,,57.783,,,5244,13512,,15910,109313,,4121,,3656,1827,108.628,,1,1,31005,,,7,18342,17,,19311,,40646,0,,,,,101672,,,,,0,,,12439,,,,2,,,,,52,,,,,,,180882,0,,0,,,,,,,2,,,,,,,,,2,,1,
2019,4,Corrientes,4995,,,,10.0,62,,6157,,,,710,,,,9.907,,,,968,,1335,15978,,,,309,,20.311,,,,19006,,,,2308,,,1077,,4976,0,,,,,4963,,,,,0,,,5018,,,,,,,,,,,641,,,,,10999,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Entre Ríos,14178,1,,,19.0,27,,8407,,,,4231,,,,20.063,,,2188,2778,,2766,47770,,85,,88,,44.338,,,,30568,,,,5053,,,3009,,4332,0,,,,,11858,,,,,0,,,7118,,,,,,,,,,,389,,,,,23695,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Formosa,243,,,,1.11,17,191,2077,,,,1498,,,,10.203,,,22,2978,,1408,6420,,2,,,,6.317,,,,467,,,,692,,,792,,4837,0,,,,,1381,,,,,0,,,385,,,,,,,,,,,,,,,,4502,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Jujuy,14122,,,,27.0,28,,7300,,,,4950,,,,7.756,,,,2394,,540,9980,,,,,1,9.631,,,,22759,,,,841,,,,,3164,0,,,,,1,,,,,0,,,101,,,,,,,,,,1,,,1,,,2531,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,La Pampa,1566,1,,,236.0,56,313,3308,,,,6989,,,,10.727,,,,5091,,5317,45315,,6,,1,,6.893,,,,81,,,,1411,,,5,,454,0,,,,,446,,,,,0,,,841,,,,1,,,,,,,,,,,,1260,0,,0,,2,,,,,1,,,,,,,,,,,,
2019,4,La Rioja,,,,,9.0,12,,716,,,,,,,,1.385,,,31584,,,,4161,,,,,,5.045,,,,,,,,4236,,,,,527,0,,,,,,,,,,0,,,22,,,,,,,,,,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Mendoza,6901,1,,,708.0,37,9,2172,,,,2307,,,,5.069,,,14,984,,3,134590,,,,87,10897,1.971,,,,13923,,,,97,,,,,1217,0,,,,479,5,,,,,0,,,1681,,,,,,,,,,,,,,,,1908,0,,0,,,,,,,,,,,,,,,,1,,75,
2019,4,Misiones,11508,,,,47.0,24,,3486,,,,514,,,,16.098,,,,449,,1236,17881,,1,,5,,20.834,,,,18400,,,,2650,,,1226,,5029,0,,,,,6986,,,,,0,,,8640,,,,,,,,,,,124,,,,,16366,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Neuquén,,,,,45.0,173,1,802,,,,3614,,,,9.226,,,6938,222,,8531,28037,,181,,2899,,1.359,,,,3399,,,,141,,,3446,,371,0,,,,,11881,,,,,0,,,178,,,,,,,,,,,,,,,,27256,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Río Negro,17019,,,,47.0,67,,1267,,,,4274,,,,7.691,,,283,869,,5556,51907,,,,232,51,2.514,,,,1822,,,,22,,,2525,,4189,0,,,,,6849,,,,,0,,,119,,,,,,,,,11,,,,,,,16465,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Salta,7120,,,,69.0,80,1,2808,,,,1756,,,,12.711,,,1,4018,,46,20819,,,,16,,67.64,,,,4129,,,,3219,,,74,,7947,0,,,,,9408,,,,,0,,,4762,,,,,,,,,,,,,,,,19535,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,San Juan,1246,,,,22.0,26,1,663,,,,798,,,,3.91,,,,265,,36,54954,,,,,1483,111.0,,,,1234,,,,43,,,,,15,0,,,,,32,,,,,0,,,8,,,,,,,,,,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,San Luis,36287,,,,57.0,48,,386,,,,564,,,,839.0,,,2,621,,4,9485,,,,149,4007,8.0,,,,518,,,,,,,,,7,0,,,,,55210,,,,,0,,,6,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Santa Cruz,350,3,,,25.0,39,,5414,,,,2349,,,,6.223,,,,611,,5915,11856,,,,1,314,4.031,,,,2065,,,,90,,,,,69,0,,,,,,,,,,0,,,7,,,,,,,,,7,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Santa Fe,27472,102,,,323.0,273,,19145,,,363,10108,,,,60.421,,,57,9760,,16634,113746,,1500,,3067,1274,184.823,,,,46876,,,,15340,139,,9227,,41945,0,,,,,64176,,,,,0,,,6822,,,,3,,,,,3,,529,,,,,102938,0,,0,,,,,,,1,,,,,,,,,,,,
2019,4,Santiago Del Estero,5017,,,,39.0,94,908,1731,,,307,1050,,,,13.101,,,,693,,4,18025,,852,,,,55.457,,,,1224,,,,890,,,,,1642,0,,,,,,,,,,0,,,105,,,,,,,,,12,,,,,,,1184,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Tierra Del Fuego,7789,,,,6.0,5,,105,,,,,,,,757.0,,,1,2704,,204,19822,,,,3771,15,1.264,,,,1578,,,,159,,,56,,55,0,,,,,115,,,,,0,,,24,,,,,,,,,,,,,,,,1962,0,,0,,,,,,,,,,,,,,,,,,,
2019,4,Tucumán,,,,,19.0,36,,4002,,,,388,,,,11.771,,,2890,10,,14,35469,,4,,3,,52.01,,,2,181,,,,3076,1,,,,25656,0,,,,,,,,,,0,,,6405,,,,,,,,,,,,,,,,29514,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Buenos Aires,30844,17,,,238.902,1,27602,33499,,,,27450,,,,92.105,,,67187,19428,,41131,1168968,,647,,14661,82,207.422,,,4,121564,,2,105,10625,,,76846,,51361,0,1,1,,8,464535,,,,,0,,917,18144,,,,1,,,,,556,,,,,,1,1067147,0,,0,,,,,,,20,,,,,,,,,24,,,
2019,3,Capital Federal,,30,,,75.0,,15,6116,,,,472,,,,10.973,,,70,1541,,2048,248836,,18,,24,3,120.879,,,5,49401,,,,5520,5,,60416,,22664,0,1,,,,241434,,,,,0,,,17162,,,1,10,,,,,118,,,,,,,515292,0,,0,,,1,,,,16,,,,,,1,,,3,,,
2019,3,Catamarca,2169,,,,34.0,,,1056,,,,242,,,,3.911,,,,,,48,9235,,112,,,1811,7.362,,,,393,,,,1024,,,,,4916,0,,,,,,,,,,0,,,72,,,,,,,,,,,,,,,,15,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Chaco,9141,,,,69.0,,,3013,,,,962,,,,6.967,,,1184,6163,,13,15678,,1,,10034,1,18.162,,,,2973,,,,2889,,,1171,,6303,0,,,,,12549,,,,,0,,,438,,,,509,,,,,,,100,,,,,11914,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Chubut,3353,8,,,66.0,,4,1088,,,,8472,,,,6.199,,,73,1114,,349,46221,,137,,181,3442,9.273,,,,6445,,,,699,,,,,27,0,,,,,1240,,,,,0,,,,,,,,,,,,,,,,,,,613,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Córdoba,8065,2,,,81.0,,,20240,,,,16835,,,,52.343,,,9171,11864,,22165,113357,,3606,,3122,14,99.909,,,1,46083,,,17,17244,19,,17166,,37956,0,,,,2,135131,,,,,0,,,11122,1,,,2,,,,,51,,,,,,,122832,0,,0,,,,,,,2,,,,,,,,,3,,1,
2019,3,Corrientes,6883,,,,10.0,,,6341,,,,710,,,,10.072,,,,7094,,1335,17276,,,,11068,,18.56,,,,1713,,,,2619,,,1099,,4917,0,,,,,10143,,,,,0,,,245,,,,538,,,,,,,136,,,,,8535,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Entre Ríos,16895,1,,,18.0,,,8601,,,,4277,,,,20.593,,,2188,12776,,4568,51099,,207,,16470,,39.484,,,,4872,,,,5399,,,2473,,4320,0,,,,,20932,,,,,0,,,284,,,,349,,,,,,,54,,,,,16888,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Formosa,100,,,,1.11,,191,2173,,,,1499,,,,9.909,,,1201,2978,,237,6797,,2,,,,6.047,,,,1089,,,,784,,,487,,4757,0,,,,,1877,,,,,0,,,385,,,,,,,,,,,,,,,,3498,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Jujuy,14140,,,,27.0,,,7248,,,,4928,,,,6.992,,,,2394,,253,10792,,,,,1,9.239,,,,22759,,,,989,,,,,3087,0,,,,,1,,,,,0,,,55,,,,,,,,,,1,,,1,,,1151,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,La Pampa,1620,1,,,236.0,,313,7743,,,,6698,,,,21.505,,,,2300,,5242,35337,,,,2,,5.92,,,,81,,,,1223,,,,,307,0,,,,,585,,,,,0,,,774,,,,1,,,,,,,,,,,,860,0,,0,,2,,,,,1,,,,,,,,,,,,
2019,3,La Rioja,,,,,9.0,,,789,,,,,,,,1.519,,,31588,,,,4770,,,,,,4.786,,,,,,,,4320,,,,,567,0,,,,,,,,,,0,,,22,,,,,,,,,,,,,,,,47,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Mendoza,1563,1,,,20.0,,9,2483,,,,3099,,,,23.081,,,15,49,,2828,176526,,1752,,15,763,428.0,,,,9346,,,,107,,,,,640,0,,,,274,99,,,,,0,,,900,,,,,,,,,2,,,,,,,221,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Misiones,14990,,,,47.0,,,3927,,,,453,,,,16.201,,,,4752,,1006,19119,,,,9863,,19.512,,,,2210,,,,2985,,,1174,,4887,0,,,,,15675,,,,,0,,,432,,,,103,,,,,,,22,,,,,12808,0,,0,,,,,,,,,,,,,,,,,,,
2019,3,Neuquén,645,,,,45.0,,1,6458,,,,6455,,,,6.614,,,6938,137,,8387,30177,,181,,3127,,1.278,,,,5136,,,,141,1,,3407,,912,0,,,,,16675,,,,,0,,,256,,,,,,,,,,,,,,,,21026,0,,0,,,,173,,,,,,,,,,,,,,,
