Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
JUJUY,Susques,Susques,38084100,- 0,- 0,- 0,275,- 0,21,- 0,17,313,
JUJUY,Susques,Coranzuli,38084020,- 0,- 0,- 0,60,- 0,- 0,- 0,- 0,60,
JUJUY,Susques,Catua,38084010,- 0,- 0,- 0,70,- 0,- 0,- 0,- 0,70,
JUJUY,Susques,Jama,38084045,- 0,- 0,- 0,11,- 0,- 0,- 0,- 0,11,
JUJUY,Susques,Mina Providencia,38084050,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Tilcara,Huacalera,38094020,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Tilcara,Maimará,38094040,- 0,- 0,- 0,5,- 0,2,- 0,77,84,
JUJUY,Tilcara,Tilcara,38094050,- 0,- 0,- 0,10,- 0,4,- 0,375,389,
JUJUY,Tumbaya,Bárcena,38098010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,111,111,
JUJUY,Tumbaya,Purmamarca,38098030,75,- 0,- 0,- 0,- 0,- 0,- 0,1,76,
JUJUY,Tumbaya,Volcán,38098050,1,- 0,- 0,- 0,- 0,- 0,- 0,93,94,
JUJUY,Tumbaya,El Moreno,38098020,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,1,
JUJUY,Tumbaya,Tumbaya,38098040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,342,342,
JUJUY,Valle Grande,Santa Ana,38105040,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
JUJUY,Yavi,Barrios,38112010,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Yavi,Cangrejillos,38112020,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Yavi,La Intermedia,38112040,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Yavi,La Quiaca,38112050,660,- 0,- 0,75,5,1,- 0,1,742,
JUJUY,Yavi,Pumahuasi,38112070,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Yavi,Yavi Chico,38112090,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
JUJUY,Yavi,Yavi,38112080,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
LA PAMPA,Atreucó,Doblas,42007010,- 0,333,- 0,40,- 0,1,- 0,41,415,
LA PAMPA,Atreucó,Macachín,42007020,- 0,- 0,- 0,301,- 0,1,- 0,1,"1,31",
LA PAMPA,Atreucó,Miguel Riglos,42007030,- 0,- 0,- 0,3,- 0,1,- 0,110,114,
LA PAMPA,Atreucó,Rolón,42007040,- 0,- 0,- 0,- 0,- 0,1,- 0,69,70,
LA PAMPA,Atreucó,Tomas M. Anchorena,42007050,- 0,- 0,1,- 0,- 0,1,- 0,5,7,
LA PAMPA,Caleu Caleu,La Adela,42014020,- 0,371,- 0,- 0,- 0,1,- 0,515,887,
LA PAMPA,Caleu Caleu,Anzoategui,42014010,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
LA PAMPA,Capital,Anguil,42021010,- 0,138,- 0,2,99,1,- 0,334,574,
LA PAMPA,Capital,Santa Rosa,42021020,"1,76","47,02",66,"1,2",66,3,- 0,271,"50,38",
LA PAMPA,Catriló,Catriló,42028010,- 0,541,1,686,327,2,- 0,- 0,"1,56",
LA PAMPA,Catriló,La Gloria,42028020,- 0,- 0,- 0,- 0,24,- 0,- 0,- 0,24,
LA PAMPA,Catriló,Lonquimay,42028030,- 0,278,- 0,1,71,1,- 0,- 0,351,
LA PAMPA,Catriló,Uriburu,42028040,- 0,90,- 0,1,94,1,- 0,149,335,
LA PAMPA,Chalileo,Santa Isabel,42049010,- 0,- 0,2,- 0,- 0,1,- 0,812,815,
LA PAMPA,Chapaleufú,Bernardo Larroude,42056010,- 0,- 0,1,57,- 0,1,- 0,530,589,
LA PAMPA,Chapaleufú,Ceballos,42056020,- 0,- 0,- 0,1,- 0,1,- 0,67,69,
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,- 0,- 0,- 0,- 0,- 0,2,- 0,247,249,
LA PAMPA,Chapaleufú,Intendente Alvear,42056040,83,613,1,255,1,1,- 0,490,"1,44",
LA PAMPA,Chapaleufú,Sarah,42056050,- 0,- 0,- 0,- 0,- 0,2,- 0,16,18,
LA PAMPA,Chapaleufú,Vértiz,42056060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,107,107,
LA PAMPA,Chical Co,La Humada,42063020,- 0,- 0,- 0,- 0,- 0,1,- 0,152,153,
LA PAMPA,Conhelo,Conhelo,42035010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,46,46,
LA PAMPA,Conhelo,Eduardo Castex,42035020,"1,69","1,34",- 0,7,- 0,1,- 0,108,"3,15",
LA PAMPA,Conhelo,Mauricio Mayer,42035030,- 0,- 0,- 0,- 0,- 0,1,- 0,30,31,
LA PAMPA,Conhelo,Monte Nievas,42035040,- 0,- 0,- 0,- 0,- 0,1,- 0,45,46,
LA PAMPA,Conhelo,Rucanelo,42035050,- 0,- 0,- 0,1,- 0,- 0,- 0,26,27,
LA PAMPA,Conhelo,Winifreda,42035060,- 0,192,2,693,2,- 0,- 0,195,"1,08",
LA PAMPA,Curacó,Gobernador Duval,42042010,- 0,- 0,- 0,- 0,- 0,1,- 0,83,84,
LA PAMPA,Curacó,Puelches,42042020,- 0,- 0,- 0,- 0,- 0,1,- 0,68,69,
LA PAMPA,Guatraché,Alpachiri,42070010,- 0,- 0,- 0,2,- 0,1,- 0,- 0,3,
LA PAMPA,Guatraché,General Manuel J. Campos,42070020,- 0,- 0,- 0,2,- 0,1,- 0,- 0,3,
LA PAMPA,Guatraché,Guatraché,42070030,- 0,239,- 0,2,- 0,1,- 0,278,520,
LA PAMPA,Guatraché,Santa Teresa,42070050,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
LA PAMPA,Guatraché,Perú,42070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,39,39,
LA PAMPA,Hucal,Abramo,42077010,- 0,- 0,- 0,1,- 0,1,- 0,69,71,
LA PAMPA,Hucal,Bernasconi,42077020,37,- 0,- 0,1,- 0,1,- 0,659,698,
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,- 0,- 0,- 0,2,- 0,- 0,- 0,826,828,
LA PAMPA,Hucal,Jacinto Arauz,42077050,631,- 0,- 0,2,- 0,2,- 0,76,711,
LA PAMPA,Limay Mahuida,La Reforma,42091010,- 0,- 0,- 0,- 0,- 0,1,- 0,65,66,
LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,- 0,- 0,- 0,- 0,- 0,1,- 0,16,17,
LA PAMPA,Loventué,Carro Quemado,42098010,- 0,- 0,- 0,1,- 0,1,- 0,50,52,
LA PAMPA,Loventué,Luan Toro,42098030,- 0,- 0,- 0,- 0,- 0,1,- 0,67,68,
LA PAMPA,Loventué,Telén,42098040,- 0,- 0,- 0,1,- 0,1,- 0,198,200,
LA PAMPA,Loventué,Victorica,42098050,- 0,- 0,- 0,2,- 0,1,- 0,482,485,
LA PAMPA,Loventué,Loventué,42098020,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
LA PAMPA,Maracó,Agustoni,42105010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
LA PAMPA,Maracó,Dorila,42105020,- 0,- 0,- 0,1,- 0,- 0,- 0,53,54,
LA PAMPA,Maracó,General Pico,42105030,"2,54",1,91,"15,38",91,1,- 0,"3,02","21,11",
LA PAMPA,Maracó,Speluzzi,42105040,- 0,- 0,- 0,1,- 0,- 0,- 0,41,42,
LA PAMPA,OTROS,OTROS,Sin Datos,- 0,1,- 0,- 0,- 0,- 0,- 0,- 0,1,
LA PAMPA,Puelén,25 de Mayo,42112020,- 0,- 0,- 0,"1,03",- 0,- 0,- 0,950,"1,98",
LA PAMPA,Puelén,Puelén,42112010,- 0,- 0,1,- 0,- 0,2,- 0,125,128,
LA PAMPA,Puelén,Casa De Piedra,42112005,- 0,- 0,- 0,- 0,- 0,- 0,- 0,47,47,
LA PAMPA,Quemú Quemú,Colonia Barón,42119010,- 0,- 0,2,550,- 0,1,- 0,90,643,
LA PAMPA,Quemú Quemú,Miguel Cané,42119030,- 0,- 0,- 0,1,105,1,- 0,- 0,107,
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,- 0,- 0,1,2,113,1,- 0,143,260,
LA PAMPA,Quemú Quemú,Relmo,42119050,- 0,- 0,- 0,- 0,26,- 0,- 0,- 0,26,
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,169,169,
LA PAMPA,Rancul,Caleufú,42126010,- 0,350,- 0,2,- 0,1,- 0,- 0,353,
LA PAMPA,Rancul,La Maruja,42126030,- 0,150,- 0,- 0,- 0,1,- 0,- 0,151,
LA PAMPA,Rancul,Parera,42126040,- 0,- 0,- 0,455,- 0,1,- 0,272,728,
LA PAMPA,Rancul,Quetrequén,42126060,- 0,- 0,- 0,1,- 0,1,- 0,152,154,
LA PAMPA,Rancul,Rancul,42126070,- 0,- 0,- 0,158,- 0,2,- 0,677,837,
LA PAMPA,Rancul,Pichi Huinca,42126050,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
LA PAMPA,Realicó,Adolfo Van Praet,42133010,- 0,6,- 0,- 0,- 0,1,- 0,23,30,
LA PAMPA,Realicó,Alta Italia,42133020,- 0,- 0,- 0,- 0,- 0,1,- 0,463,464,
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,- 0,- 0,- 0,2,- 0,- 0,- 0,109,111,
LA PAMPA,Realicó,Embajador Martini,42133040,15,- 0,- 0,7,- 0,1,- 0,531,554,
LA PAMPA,Realicó,Falucho,42133050,- 0,- 0,- 0,- 0,- 0,1,- 0,82,83,
LA PAMPA,Realicó,Ingeniero Luiggi,42133060,- 0,- 0,- 0,240,- 0,2,- 0,"1,42","1,66",
LA PAMPA,Realicó,Ojeda,42133070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
LA PAMPA,Realicó,Realicó,42133080,171,- 0,1,"1,93",- 0,1,- 0,"1,23","3,34",
LA PAMPA,Toay,Toay,42140020,225,"5,33",- 0,557,- 0,1,- 0,259,"6,37",
LA PAMPA,Trenel,Arata,42147010,- 0,- 0,- 0,1,- 0,1,- 0,256,258,
LA PAMPA,Trenel,Metileo,42147020,- 0,- 0,- 0,- 0,- 0,1,- 0,60,61,
LA PAMPA,Trenel,Trenel,42147030,84,652,- 0,- 0,- 0,2,- 0,274,"1,01",
LA PAMPA,Utracán,Ataliva Roca,42154010,- 0,- 0,- 0,2,- 0,1,- 0,310,313,
LA PAMPA,Utracán,Chacharramendi,42154020,- 0,- 0,- 0,- 0,- 0,2,- 0,85,87,
LA PAMPA,Utracán,Colonia Santa María,42154030,- 0,- 0,1,1,- 0,- 0,- 0,145,147,
LA PAMPA,Utracán,General Acha,42154040,551,"2,92",- 0,970,- 0,3,- 0,333,"4,77",
LA PAMPA,Utracán,Quehué,42154050,- 0,- 0,- 0,1,- 0,1,- 0,242,244,
LA PAMPA,Utracán,Unanué,42154060,- 0,- 0,- 0,1,- 0,- 0,- 0,56,57,
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,- 0,- 0,- 0,1,- 0,2,- 0,- 0,3,
LA RIOJA,Arauco,Aimogasta,46007010,99,"2,03",- 0,4,- 0,1,- 0,87,"2,22",
LA RIOJA,Arauco,Estación Mazán,46007040,- 0,- 0,- 0,- 0,- 0,1,- 0,14,15,
LA RIOJA,Arauco,Villa Mazán,46007050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,156,156,
LA RIOJA,Arauco,Machigasta,46007040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
LA RIOJA,Capital,La Rioja,46014010,"4,72","35,42",4,"15,94",6,4,- 0,"1,22","57,32",
LA RIOJA,Castro Barros,Anillaco,46021020,- 0,453,- 0,1,- 0,1,- 0,- 0,455,
LA RIOJA,Castro Barros,Los Molinos,46021050,- 0,49,- 0,- 0,- 0,- 0,- 0,4,53,
LA RIOJA,Castro Barros,San Pedro,46021070,- 0,28,- 0,- 0,- 0,- 0,- 0,45,73,
LA RIOJA,Castro Barros,Aminga,46021010,- 0,158,- 0,1,- 0,- 0,- 0,17,176,
LA RIOJA,Castro Barros,Anjullón,46021030,- 0,44,- 0,1,- 0,- 0,- 0,64,109,
LA RIOJA,Castro Barros,Chuquis,46021040,- 0,39,- 0,- 0,- 0,- 0,- 0,- 0,39,
LA RIOJA,Castro Barros,Pinchas,46021060,- 0,49,- 0,- 0,- 0,- 0,- 0,1,50,
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,5,
LA RIOJA,Chamical,Chamical,46035010,210,"2,96",- 0,8,- 0,1,- 0,9,"3,19",
LA RIOJA,Chilecito,Chilecito,46042010,917,"4,51",- 0,"3,34",- 0,- 0,- 0,96,"8,86",
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
LA RIOJA,Chilecito,Los Sarmientos,46042030,- 0,157,- 0,- 0,- 0,- 0,- 0,- 0,157,
LA RIOJA,Chilecito,Nonogasta,46042090,83,824,- 0,1,- 0,1,- 0,6,915,
LA RIOJA,Chilecito,San Miguel,46042030,- 0,60,- 0,- 0,- 0,- 0,- 0,5,65,
LA RIOJA,Chilecito,San Nicolás,46042100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
LA RIOJA,Chilecito,Vichigasta,46042140,42,- 0,- 0,1,- 0,2,- 0,103,148,
LA RIOJA,Chilecito,Colonia Anguinán,46042020,- 0,161,- 0,1,- 0,- 0,- 0,69,231,
LA RIOJA,Chilecito,Guanchín,46042060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,Chilecito,Malligasta,46042070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,185,185,
LA RIOJA,Chilecito,Santa Florentina,46042110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
LA RIOJA,Chilecito,Sañogasta,46042120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,219,219,
LA RIOJA,Chilecito,Tilimuqui,46042130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
LA RIOJA,Chilecito,La Puntilla,46042030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1,379,- 0,2,- 0,1,- 0,- 0,383,
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,41,41,
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,- 0,"1,12",- 0,3,- 0,1,- 0,258,"1,38",
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,47,47,
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,107,107,
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,- 0,- 0,- 0,1,- 0,- 0,- 0,126,127,
LA RIOJA,Famatina,Famatina,46049070,1,202,- 0,2,- 0,- 0,- 0,5,210,
LA RIOJA,Famatina,Angulos,46049020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
LA RIOJA,Famatina,Campanas,46049050,- 0,- 0,- 0,1,- 0,- 0,- 0,161,162,
LA RIOJA,Famatina,Chañarmuyo,46049060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
LA RIOJA,Famatina,La Cuadra,46049080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
LA RIOJA,Famatina,Pituil,46049090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,153,153,
LA RIOJA,Famatina,Santa Cruz,46049110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,8,- 0,- 0,1,- 0,- 0,- 0,149,158,
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,- 0,- 0,- 0,1,- 0,- 0,- 0,93,94,
LA RIOJA,General Belgrano,Chañar,46063020,8,- 0,- 0,1,- 0,- 0,- 0,90,99,
LA RIOJA,General Belgrano,Loma Blanca,46063030,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
LA RIOJA,General Belgrano,Olta,46063040,- 0,"1,07",- 0,1,- 0,1,- 0,6,"1,08",
LA RIOJA,General Belgrano,Castro Barros,46063010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,- 0,299,- 0,- 0,- 0,1,- 0,- 0,300,
LA RIOJA,General Ocampo,Ambil,46084010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
LA RIOJA,General Ocampo,Milagro,46084030,- 0,813,- 0,1,- 0,- 0,- 0,- 0,814,
LA RIOJA,General San Martín,Ulapes,46091010,- 0,691,- 0,2,- 0,- 0,- 0,1,694,
LA RIOJA,Independencia,Amaná,46105010,1,- 0,- 0,- 0,- 0,- 0,- 0,1,2,
LA RIOJA,Independencia,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
LA RIOJA,Independencia,Patquía,46105020,28,- 0,- 0,1,- 0,- 0,- 0,279,308,
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,2,"2,31",- 0,3,- 0,1,- 0,373,"2,69",
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,116,116,
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,- 0,543,- 0,5,- 0,1,- 0,5,554,
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,- 0,1,- 0,3,- 0,1,- 0,102,107,
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,- 0,- 0,- 0,2,- 0,- 0,- 0,49,51,
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,156,156,
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,50,50,
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,- 0,1,- 0,- 0,- 0,- 0,- 0,42,43,
LA RIOJA,San Blas de los Sauces,San Blas,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,48,48,
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,- 0,- 0,- 0,1,- 0,- 0,- 0,73,74,
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,- 0,- 0,- 0,1,- 0,- 0,- 0,347,348,
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,78,78,
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,- 0,- 0,- 0,1,- 0,- 0,- 0,227,228,
LA RIOJA,General Lamadrid,Villa Castelli,46077010,- 0,- 0,- 0,1,- 0,- 0,- 0,255,256,
LA RIOJA,Vinchina,Jagüé,46098010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,- 0,- 0,- 0,2,- 0,- 0,- 0,431,433,
MENDOZA,Capital,Mendoza,50007010,"6,99","68,82",182,"35,69",202,22,- 0,"2,04","113,95",
MENDOZA,General Alvear,Bowen,50014010,- 0,64,1,- 0,- 0,- 0,- 0,91,156,
MENDOZA,General Alvear,General Alvear,50014030,782,"3,81",1,"2,22",411,1,- 0,"3,41","10,64",
MENDOZA,General Alvear,Carmensa,50014020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,79,79,
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,"4,26",23,90,"32,55",100,2,- 0,"1,01","38,04",
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,- 0,- 0,- 0,519,- 0,- 0,- 0,- 0,519,
MENDOZA,Godoy Cruz,Las Tortugas,50021010,- 0,- 0,- 0,719,- 0,- 0,- 0,- 0,719,
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,- 0,- 0,- 0,258,- 0,- 0,- 0,- 0,258,
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,- 0,- 0,- 0,13,- 0,- 0,- 0,- 0,13,
MENDOZA,Guaymallén,Bermejo,50028030,- 0,- 0,- 0,134,- 0,- 0,- 0,- 0,134,
MENDOZA,Guaymallén,Colonia Segovia,50028010,- 0,- 0,- 0,7,- 0,- 0,- 0,142,149,
MENDOZA,Guaymallén,Guaymallén,50028020,"5,16",7,88,"29,2",17,- 0,- 0,"1,53","36,01",
MENDOZA,Guaymallén,La Primavera,50028030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
MENDOZA,Guaymallén,Los Corralitos,50028040,102,- 0,2,- 0,- 0,1,- 0,49,154,
MENDOZA,Guaymallén,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,150,150,
MENDOZA,Guaymallén,Puente de Hierro,50028050,"1,26",- 0,3,- 0,- 0,- 0,- 0,116,"1,38",
MENDOZA,Guaymallén,San Jose,50028030,- 0,- 0,- 0,90,- 0,- 0,- 0,- 0,90,
MENDOZA,Guaymallén,Dorrego,50028030,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,- 0,- 0,- 0,341,- 0,1,- 0,- 0,342,
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,- 0,- 0,- 0,203,- 0,- 0,- 0,- 0,203,
MENDOZA,Guaymallén,Buena Nueva,50028030,- 0,- 0,- 0,205,- 0,1,- 0,- 0,206,
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,- 0,- 0,- 0,244,- 0,- 0,- 0,- 0,244,
MENDOZA,Guaymallén,El Sauce,50028030,- 0,- 0,- 0,14,- 0,- 0,- 0,- 0,14,
MENDOZA,Guaymallén,Jesus Nazareno,50028050,- 0,- 0,- 0,246,- 0,- 0,- 0,- 0,246,
MENDOZA,Guaymallén,Las Cañas,50028050,- 0,- 0,- 0,211,- 0,- 0,- 0,- 0,211,
MENDOZA,Guaymallén,Pedro Molina,50028030,- 0,- 0,- 0,102,- 0,- 0,- 0,- 0,102,
MENDOZA,Junín,Ingeniero Giagnoni,50035010,"3,68",- 0,52,254,52,- 0,- 0,66,"4,11",
MENDOZA,Junín,Junín,50035020,354,- 0,5,961,- 0,- 0,- 0,215,"1,53",
MENDOZA,Junín,La Colonia,50035030,- 0,- 0,- 0,541,- 0,2,- 0,201,744,
MENDOZA,Junín,Los Barriales,50035040,832,- 0,2,- 0,- 0,- 0,- 0,175,"1,01",
MENDOZA,Junín,Medrano,50035050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,774,774,
MENDOZA,Junín,OTROS,Sin Datos,- 0,- 0,- 0,30,- 0,- 0,- 0,- 0,30,
MENDOZA,Junín,Phillips,50035060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
MENDOZA,Junín,Rodríguez Peña,50035070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,48,48,
MENDOZA,La Paz,La Paz,50042020,384,- 0,- 0,4,- 0,- 0,- 0,- 0,388,
MENDOZA,Las Heras,Las Heras,50049050,"1,21",6,32,"13,74",11,10,- 0,703,"15,71",
MENDOZA,Las Heras,Papagayos,50049040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MENDOZA,Las Heras,Uspallata,50049110,578,- 0,2,558,- 0,- 0,- 0,- 0,"1,14",
MENDOZA,Las Heras,El Algarrobal,50049040,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
MENDOZA,Las Heras,El Challao,50049040,- 0,- 0,- 0,181,- 0,- 0,- 0,- 0,181,
MENDOZA,Las Heras,El Plumerillo,50049040,- 0,- 0,- 0,38,- 0,- 0,- 0,- 0,38,
MENDOZA,Las Heras,El Resguardo,50049040,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
MENDOZA,Las Heras,El Zapallar,50049040,- 0,- 0,- 0,79,- 0,- 0,- 0,- 0,79,
MENDOZA,Las Heras,Panquehua,50049040,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
MENDOZA,Las Heras,Puente del Inca,50049090,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
MENDOZA,Lavalle,3 de Mayo,50056150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,21,21,
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229,- 0,- 0,- 0,- 0,- 0,- 0,- 0,229,
MENDOZA,Lavalle,Costa de Araujo,50056080,- 0,- 0,- 0,2,29,- 0,- 0,125,156,
MENDOZA,Lavalle,El Vergel,50056100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
MENDOZA,Lavalle,Jocolí,50056120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
MENDOZA,Lavalle,Jocolí Viejo,50056130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,25,25,
MENDOZA,Lavalle,Villa Tulumaya,50056160,- 0,- 0,- 0,107,1,- 0,- 0,271,379,
MENDOZA,Luján de Cuyo,Agrelo,50063010,1,- 0,- 0,563,- 0,- 0,- 0,67,631,
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18,- 0,- 0,- 0,- 0,- 0,- 0,31,49,
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,"1,05",- 0,7,- 0,- 0,- 0,- 0,42,"1,1",
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,"2,45",9,29,"4,05",35,- 0,- 0,"1,83","8,4",
MENDOZA,Luján de Cuyo,Perdriel,50063100,60,- 0,4,154,- 0,- 0,- 0,58,276,
MENDOZA,Luján de Cuyo,Potrerillos,50063110,- 0,- 0,- 0,1,- 0,4,- 0,32,37,
MENDOZA,Luján de Cuyo,Ugarteche,50063120,- 0,- 0,- 0,123,- 0,- 0,- 0,127,250,
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,- 0,- 0,- 0,77,- 0,- 0,- 0,15,92,
MENDOZA,Luján de Cuyo,Carrodilla,50063060,- 0,- 0,- 0,498,- 0,- 0,- 0,12,510,
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,- 0,- 0,- 0,890,- 0,- 0,- 0,24,914,
MENDOZA,Luján de Cuyo,Costa Flores,50063040,- 0,- 0,- 0,133,- 0,- 0,- 0,17,150,
MENDOZA,Luján de Cuyo,El Carrizal,50063050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
